iso3,year,pm25_ugm3
USA,2010,9.27587988353719
USA,2011,9.36462744857706
USA,2012,9.01055428019472
USA,2013,8.74620817680451
USA,2014,8.5101265108009
USA,2015,8.19074183499752
USA,2016,7.40835009300858
USA,2017,7.79040584360488
USA,2018,7.8220065111125
USA,2019,7.17602147949022
UZB,2010,33.7300329449397
UZB,2011,44.1982936152516
UZB,2012,43.9047519110738
UZB,2013,42.947720361075
UZB,2014,39.4888403264479
UZB,2015,37.8356286365777
UZB,2016,37.5481850195136
UZB,2017,35.2121570323591
UZB,2018,34.8354317604587
UZB,2019,34.1331992575325
VCT,2010,21.2478514761788
VCT,2011,20.8130429273481
VCT,2012,21.1785226295306
VCT,2013,22.0288603357583
VCT,2014,22.4680502987672
VCT,2015,24.2045950887733
VCT,2016,24.3309858655746
VCT,2017,23.4527926838875
VCT,2018,23.3995682726088
VCT,2019,23.4062454360865
VEN,2010,20.159103445557
VEN,2011,21.6871225595847
VEN,2012,19.3045309881121
VEN,2013,19.9572583150196
VEN,2014,19.2869938244399
VEN,2015,19.2951554205004
VEN,2016,18.8450274280702
VEN,2017,19.0801947101269
VEN,2018,16.3445343718253
VEN,2019,14.8507131552081
VIR,2010,7.62766601566543
VIR,2011,6.78317862080694
VIR,2012,7.6192928172212
VIR,2013,7.33012403297425
VIR,2014,7.39182380336555
VIR,2015,8.01092064615819
VIR,2016,8.29655041406352
VIR,2017,8.54756993148376
VIR,2018,7.92997730802401
VIR,2019,7.9242336096145
VNM,2010,23.0762596678067
VNM,2011,20.4905765848944
VNM,2012,21.5116439458873
VNM,2013,23.2274925075316
VNM,2014,20.4035064934273
VNM,2015,19.377014054477
VNM,2016,20.3304456216218
VNM,2017,18.5797797556674
VNM,2018,20.1630176303186
VNM,2019,20.8317868906878
VUT,2010,14.161468828928
VUT,2011,14.2665581071884
VUT,2012,14.0726802867412
VUT,2013,14.2629547192965
VUT,2014,13.9111416387808
VUT,2015,13.4680414200127
VUT,2016,13.8697381004542
VUT,2017,13.6713327898574
VUT,2018,14.6439252034392
VUT,2019,14.3364980888287
WSM,2010,12.5198995878353
WSM,2011,12.2498654594603
WSM,2012,12.4658242930882
WSM,2013,12.5589378577712
WSM,2014,12.5788519302582
WSM,2015,12.4224418408037
WSM,2016,12.5098893074638
WSM,2017,12.0891380416294
WSM,2018,12.8245995074982
WSM,2019,12.8726726678327
YEM,2010,39.1673543166565
YEM,2011,43.2315095806882
YEM,2012,53.6338333840879
YEM,2013,48.4247878548182
YEM,2014,38.0825068778276
YEM,2015,44.0661314855842
YEM,2016,40.7241168220245
YEM,2017,42.1204805186376
YEM,2018,43.9103483345439
YEM,2019,41.6407934340959
ZAF,2010,24.861273041525
ZAF,2011,24.9968845183073
ZAF,2012,24.6444105011731
ZAF,2013,24.1607460915842
ZAF,2014,24.5484834922425
ZAF,2015,24.5964053006527
ZAF,2016,24.1476891116721
ZAF,2017,23.754937395964
ZAF,2018,23.8122504048776
ZAF,2019,23.1897720637682
ZMB,2010,25.4210227502292
ZMB,2011,26.565488543498
ZMB,2012,26.8710302496189
ZMB,2013,25.6500160427317
ZMB,2014,26.0707378042456
ZMB,2015,25.6767422937407
ZMB,2016,26.1659103128843
ZMB,2017,23.7582824070397
ZMB,2018,23.3367199131656
ZMB,2019,23.2037475947695
ZWE,2010,21.4862213773936
ZWE,2011,23.6162829422719
ZWE,2012,23.5395278505031
ZWE,2013,22.5984006943159
ZWE,2014,23.4292525344579
ZWE,2015,23.1038790684558
ZWE,2016,22.5706982027694
ZWE,2017,17.9977538099115
ZWE,2018,19.1120993372982
ZWE,2019,18.5286074615735
