iso3,year,gdp_pc_usd
TLS,2010,813.060177250597
TLS,2011,939.045241112693
TLS,2012,1022.61903188429
TLS,2013,1204.56841532931
TLS,2014,1224.74957758801
TLS,2015,1319.59297370991
TLS,2016,1335.54390089814
TLS,2017,1266.17767952941
TLS,2018,1219.46599728983
TLS,2019,1562.36458068032
TON,2010,3416.08356601207
TON,2011,3849.99375750134
TON,2012,4384.17058724217
TON,2013,4219.24670113014
TON,2014,4136.59010898445
TON,2015,4123.90347238813
TON,2016,3987.98618837043
TON,2017,4365.92929788648
TON,2018,4638.8978542585
TON,2019,4676.84802517145
TTO,2010,16815.424737361
TTO,2011,19151.0870229722
TTO,2012,20332.1389531925
TTO,2013,21304.9776454565
TTO,2014,21908.3017802988
TTO,2015,19887.2337359338
TTO,2016,17449.1623528186
TTO,2017,17578.6417765865
TTO,2018,17575.8042838042
TTO,2019,17293.4730123427
TUN,2010,4291.86120891575
TUN,2011,4420.64772206537
TUN,2012,4297.26782454273
TUN,2013,4369.79345826358
TUN,2014,4458.97895464547
TUN,2015,4014.94773686432
TUN,2016,3847.80354448809
TUN,2017,3619.03247319953
TUN,2018,3628.10366464236
TUN,2019,3528.87213306798
TUR,2010,10622.7020439723
TUR,2011,11300.7852215681
TUR,2012,11713.2849831139
TUR,2013,12578.1878632
TUR,2014,12165.220135038
TUR,2015,11049.9951100942
TUR,2016,10970.0458948862
TUR,2017,10695.550196231
TUR,2018,9568.83506330228
TUR,2019,9215.44049888114
TUV,2010,3024.8170790571
TUV,2011,3636.08139989792
TUV,2012,3598.46163091053
TUV,2013,3510.21640142483
TUV,2014,3528.85858102782
TUV,2015,3357.83417700071
TUV,2016,3808.69755015909
TUV,2017,4165.66338700106
TUV,2018,4466.12034928245
TUV,2019,5115.13075950206
TZA,2010,736.530151367188
TZA,2011,775.392761230469
TZA,2012,861.969909667969
TZA,2013,963.05712890625
TZA,2014,1022.74841308594
TZA,2015,939.127319335938
TZA,2016,953.0107421875
TZA,2017,986.674011230469
TZA,2018,1023.10626220703
TZA,2019,1063.32250976563
UGA,2010,823.488144282
UGA,2011,835.620060555838
UGA,2012,795.222867553127
UGA,2013,818.285427416713
UGA,2014,896.054795546394
UGA,2015,862.934610355811
UGA,2016,752.696571725656
UGA,2017,765.218332297361
UGA,2018,792.16570022814
UGA,2019,822.171150141651
UKR,2010,3039.63232421875
UKR,2011,3656.69799804688
UKR,2012,3951.34228515625
UKR,2013,4129.89697265625
UKR,2014,3054.908203125
UKR,2015,2094.47387695313
UKR,2016,2158.46118164063
UKR,2017,2604.28759765625
UKR,2018,3059.0517578125
UKR,2019,3619.86157226563
URY,2010,12641.0576849008
URY,2011,15132.2675725587
URY,2012,16259.5940814256
URY,2013,18335.2594772322
URY,2014,18322.4276767157
URY,2015,17125.9016800298
URY,2016,17009.7584207276
URY,2017,19184.6502617082
URY,2018,19249.9404677501
URY,2019,18315.7316980028
USA,2010,48642.6312088213
USA,2011,50024.8812320773
USA,2012,51708.3940614082
USA,2013,53297.3862901595
USA,2014,55153.3940182967
USA,2015,56849.4697923159
USA,2016,57976.628204291
USA,2017,60047.7190728307
USA,2018,62875.6661382728
USA,2019,65227.9565911038
UZB,2010,1753.20730243278
UZB,2011,2087.86386135694
UZB,2012,2307.34649117185
UZB,2013,2461.97947403595
UZB,2014,2674.9628382103
UZB,2015,2803.19018021751
UZB,2016,2753.37951427589
UZB,2017,2190.60411562888
UZB,2018,1813.08530813664
UZB,2019,2041.38480729431
VCT,2010,6551.96835992405
VCT,2011,6527.68996854448
VCT,2012,6713.80768643865
VCT,2013,7072.46737188939
VCT,2014,7168.82875342911
VCT,2015,7353.73556054184
VCT,2016,7656.90042881178
VCT,2017,7988.04445019298
VCT,2018,8428.12677153069
VCT,2019,8740.59425232061
VEN,2010,13646.3046622664
VEN,2011,10843.9229703167
VEN,2012,12901.4171582274
VEN,2013,12403.1466957582
VEN,2014,15943.6127197163
VIR,2010,39905.1284180994
VIR,2011,38997.1373164651
VIR,2012,37795.3192590675
VIR,2013,34597.9766940328
VIR,2014,33045.3643795999
VIR,2015,34007.3529411765
VIR,2016,35324.9748874586
VIR,2017,35365.0693039774
VIR,2018,36663.2087550584
VIR,2019,38633.5298915336
VNM,2010,1683.16182443979
VNM,2011,1950.92504174913
VNM,2012,2185.11767654291
VNM,2013,2359.51736472828
VNM,2014,2546.38464459903
VNM,2015,2577.56885340113
VNM,2016,2735.0604380416
VNM,2017,2956.10992127753
VNM,2018,3222.31003125366
VNM,2019,3440.90025375434
VUT,2010,2815.18828985779
VUT,2011,3163.1861645138
VUT,2012,3004.78416664293
VUT,2013,2979.79608084399
VUT,2014,2973.09026493408
VUT,2015,2854.89412272653
VUT,2016,2956.12644801489
VUT,2017,3159.86055790126
VUT,2018,3206.65748718811
VUT,2019,3207.44650452083
WSM,2010,3524.2479246203
WSM,2011,3821.50678264479
WSM,2012,3934.60320799981
WSM,2013,4023.5254013825
WSM,2014,3982.68080202084
WSM,2015,4084.36083819933
WSM,2016,4147.07097674888
WSM,2017,4307.59381964907
WSM,2018,4231.81409469194
WSM,2019,4351.94234943706
XKX,2010,2987.54519574464
XKX,2011,3538.94759838576
XKX,2012,3410.65550749316
XKX,2013,3704.55872781672
XKX,2014,3902.49424360946
XKX,2015,3520.62850699375
XKX,2016,3759.44959067104
XKX,2017,4009.31799347588
XKX,2018,4384.18624084947
XKX,2019,4415.99716107514
YEM,2010,1155.20305261418
YEM,2011,1186.47500580876
YEM,2012,1245.05068271586
YEM,2013,1378.75002954611
YEM,2014,1430.1642096418
YEM,2015,1362.17381205593
YEM,2016,975.359417003225
YEM,2017,811.165970405745
YEM,2018,633.887202450998
YEM,2019,623.376168144679
ZAF,2010,7973.47195771517
ZAF,2011,8646.05571071635
ZAF,2012,8076.97678479741
ZAF,2013,7331.65467384919
ZAF,2014,6856.73137092522
ZAF,2015,6112.27382485974
ZAF,2016,5651.20585165749
ZAF,2017,6618.33508255701
ZAF,2018,6914.1780318076
ZAF,2019,6533.71121032856
ZMB,2010,1451.10616017155
ZMB,2011,1624.86817763443
ZMB,2012,1710.05061343728
ZMB,2013,1820.71854827391
ZMB,2014,1707.48573136694
ZMB,2015,1295.87788680068
ZMB,2016,1239.08527877713
ZMB,2017,1483.46577328065
ZMB,2018,1463.89997855593
ZMB,2019,1258.98619844462
ZWE,2010,901.55051752819
ZWE,2011,1037.24613741902
ZWE,2012,1238.59479481433
ZWE,2013,1362.29952932396
ZWE,2014,1372.21474610373
ZWE,2015,1386.41855927575
ZWE,2016,1407.42096413212
ZWE,2017,3448.08699068824
ZWE,2018,2271.85250365817
ZWE,2019,1683.91313584141
