iso3,year,life_expectancy,alcohol_lpa,tobacco_pct,phys_inactive_pct,pm25_ugm3,gdp_pc_usd
CHN,2016,77.214,7.18,24.4,22.3,46.8324682508133,8254.86859320357
CHN,2017,77.235,6.53,24.4,22.5,45.8369336166997,8979.67652709856
CHN,2018,77.709,5.73,24.4,22.8,40.2663875187565,10085.6638148819
CHN,2019,77.94,5.73,24.4,23.0,37.5475753654351,10342.9009524335
CIV,2010,55.282,2.82,13.7,22.3,41.595297944419,1553.54887048143
CIV,2011,55.972,2.12,13.24,22.0,49.5497020681304,1596.62826565998
CIV,2012,56.57,2.15,12.78,21.7,51.355889030092,1546.9460184731
CIV,2013,57.057,2.26,12.32,21.4,40.0659563695022,1786.15862031324
CIV,2014,57.772,2.44,11.86,21.1,38.9323349133904,1991.36539423404
CIV,2015,58.281,2.57,11.4,20.8,61.954609777616,1814.71855088017
CIV,2016,58.814,2.65,11.4,20.6,55.6539855341019,1862.59597081287
CIV,2017,59.315,2.71,11.4,20.4,50.6654421695962,1964.29930338343
CIV,2018,59.795,2.8,11.4,20.2,50.8958061004876,2130.86619381144
CIV,2019,60.274,2.8,11.4,20.1,44.3324266688486,2141.76836170115
CMR,2010,56.965,12.55,10.4,21.6,39.0423790568413,1398.58702025047
CMR,2011,57.482,12.78,10.02,21.3,38.5923305752451,1513.96056994878
CMR,2012,58.17,12.98,9.64,21.0,41.8537414482327,1449.09874362279
CMR,2013,58.73,12.48,9.26,20.7,37.1006966036381,1575.92882118897
CMR,2014,59.13,11.72,8.88,20.4,37.009069026736,1649.4433905949
CMR,2015,59.687,10.72,8.5,20.1,51.9499452409616,1415.00009710569
CMR,2016,60.293,10.41,8.5,19.9,44.7692534342126,1441.7201725688
CMR,2017,60.817,10.16,8.5,19.7,43.2149077099804,1496.08951771242
CMR,2018,61.189,10.1,8.5,19.5,40.8875596706757,1610.69641591017
CMR,2019,61.695,10.1,8.5,19.3,40.7355761870464,1555.22660476477
COD,2010,56.411,3.06,16.4,16.4,26.029435218018,314.53858629844
COD,2011,56.911,2.4,15.979999999999999,16.2,26.6005338893647,364.714191777632
COD,2012,57.35,2.55,15.559999999999999,16.0,26.7077484248202,400.059901824342
COD,2013,57.795,2.64,15.14,15.8,26.1166767334607,431.191528160935
COD,2014,58.236,2.58,14.72,15.6,26.9058681895875,458.004541775676
COD,2015,58.658,2.44,14.3,15.5,28.461870876218,467.9145805459
COD,2016,59.081,2.28,14.3,15.3,26.7550295099953,442.310472110228
COD,2017,59.495,2.2,14.3,15.2,26.8446579950641,436.584534687385
COD,2018,59.926,2.12,14.3,15.1,26.7227743114458,528.256019777898
COD,2019,60.242,2.12,14.3,15.0,26.3379328931586,557.044161335917
COG,2010,61.731,4.65,13.0,18.8,27.0414660021696,2946.55798067708
COG,2011,62.286,4.96,13.16,18.5,27.8579991372168,3396.16505817952
COG,2012,62.662,5.1,13.32,18.1,28.5447582283734,3732.32737320389
COG,2013,62.969,5.21,13.48,17.9,28.1202914351675,3697.41705884249
COG,2014,63.349,5.24,13.64,17.6,27.8059959217622,3601.2365808718
COG,2015,63.662,5.67,13.8,17.3,30.5591063026375,2439.35189403696
COG,2016,63.911,6.12,13.8,17.1,28.2160787153425,2093.10728558843
COG,2017,64.203,6.5,13.8,16.8,28.5831067984323,2211.63309874797
COG,2018,64.472,6.4,13.8,16.6,27.9644662335483,2694.43413191427
COG,2019,63.152,6.4,13.8,16.4,28.7484172141318,2488.42466724916
COL,2010,74.876,5.07,11.5,29.7,19.1642899222037,6398.2958447102
COL,2011,75.18,5.06,11.18,30.1,20.5518377125816,7400.9940695669
COL,2012,75.611,5.09,10.86,30.5,18.1430860286647,8108.59838244229
COL,2013,75.834,5.06,10.540000000000001,30.9,18.9282488611578,8279.10255642981
COL,2014,75.95,4.98,10.22,31.3,18.33821147907,8187.20824890084
COL,2015,76.067,5.02,9.9,31.7,17.6079787372288,6248.51490534512
COL,2016,76.228,5.0,9.9,32.1,17.312215487627,5959.84250367574
COL,2017,76.418,5.01,9.9,32.4,17.2528522521135,6479.53231292429
COL,2018,76.579,4.92,9.9,32.8,16.0492875724803,6816.96818309544
COL,2019,76.793,4.92,9.9,33.2,14.5158658042874,6472.54544924705
COM,2010,62.747,0.2,28.3,12.3,11.3687010835918,1386.57533553376
COM,2011,63.105,0.18,27.14,12.6,12.3436803657737,1531.43969320468
COM,2012,63.463,0.21,25.98,13.0,11.639647170545,1490.31425650871
COM,2013,63.839,0.22,24.82,13.3,12.2675890585181,1603.32653496691
COM,2014,64.143,0.22,23.66,13.7,11.3961592947192,1615.71718460209
COM,2015,64.473,0.2,22.5,14.0,11.9089280291946,1329.3704808998
COM,2016,64.792,0.23,22.5,14.5,12.204174846154,1365.48403353158
COM,2017,65.127,0.25,22.5,14.9,10.8598778552179,1423.92480215551
COM,2018,65.401,0.25,22.5,15.3,11.6282907601438,1540.71132331975
COM,2019,65.662,0.25,22.5,15.7,10.4127200490569,1519.26386326167
CPV,2010,72.507,5.63,15.1,25.9,24.9227591294962,3579.46006137809
CPV,2011,72.913,5.81,14.719999999999999,26.3,42.201991220723,4002.01386888785
CPV,2012,73.315,5.58,14.34,26.6,51.1112334865799,3736.81517011087
CPV,2013,73.481,5.48,13.959999999999999,27.0,36.414675879692,3960.97596791345
CPV,2014,73.788,5.52,13.58,27.4,31.3508458881205,3985.60706548134
CPV,2015,74.096,5.82,13.2,27.9,51.4204136901671,3415.06266730931
CPV,2016,74.35,6.11,13.2,28.3,43.0314900855625,3608.96605234906
CPV,2017,74.71,6.25,13.2,28.8,53.8692623569653,3893.09571382506
CPV,2018,74.84,6.27,13.2,29.2,31.7384229474609,4294.96510035729
CPV,2019,75.449,6.27,13.2,29.7,39.3519135244555,4380.78117331128
CRI,2010,79.354,4.0,12.7,45.5,17.6032020866019,8265.78820275899
CRI,2011,79.624,3.68,12.34,45.8,19.4251836697019,9276.39107510528
CRI,2012,79.925,3.43,11.98,46.2,17.9369232929949,10126.999102414
CRI,2013,80.189,3.39,11.620000000000001,46.6,18.4901589297792,10803.2401961972
CRI,2014,80.231,3.39,11.26,46.9,17.5539609994868,10911.4978783227
CRI,2015,80.407,3.5,10.9,47.3,17.6636155108417,11714.7105980803
CRI,2016,79.988,3.53,10.9,47.6,16.8973562895418,12091.0301606335
CRI,2017,79.994,3.55,10.9,48.0,17.165875341513,12317.0902771322
CRI,2018,80.09,3.45,10.9,48.3,15.1307436338713,12590.2493781628
CRI,2019,80.296,3.45,10.9,48.6,13.3766440949763,12884.6859951947
CUB,2010,77.876,5.5,27.1,45.6,18.9083050915655,5272.26755824835
CUB,2011,78.051,5.55,26.18,46.9,19.6720738913487,6104.46105236166
CUB,2012,78.162,5.58,25.26,48.2,19.6276365485068,6470.83673392653
CUB,2013,78.028,5.66,24.34,49.5,19.9113493948996,6828.36428245396
CUB,2014,77.825,5.77,23.42,50.9,20.762060268269,7146.70459051328
CUB,2015,77.745,5.85,22.5,52.2,21.4005165459257,7727.91997207998
CUB,2016,77.571,5.91,22.5,53.5,19.7476038869862,8110.55873961397
CUB,2017,77.3,5.95,22.5,54.8,20.1327865141339,8610.60829531998
CUB,2018,77.426,6.01,22.5,56.1,20.9153664764928,8911.46205964193
CUB,2019,77.413,6.01,22.5,57.3,20.3431122356184,9232.26115935183
CUW,2010,75.117,,,,,19847.2310127979
CUW,2011,75.576,,,,,19426.326382752
CUW,2012,75.96,,,,,19809.8223198624
CUW,2013,76.239,,,,,19721.2921646576
CUW,2014,76.384,,,,,19623.029993395
CUW,2015,76.482,,,,,19361.8130008678
CUW,2016,76.322,,,,,18944.0961493998
CUW,2017,76.423,,,,,18938.2440469703
CUW,2018,76.493,,,,,19119.1243941688
CUW,2019,76.492,,,,,19220.6865793075
CYM,2010,76.069,,,,,76837.6699636672
CYM,2011,76.562,,,,,75280.960764889
CYM,2012,77.121,,,,,75101.59136128
CYM,2013,77.652,,,,,75113.7332398618
CYM,2014,77.865,,,,,75845.3060407986
CYM,2015,78.119,,,,,76379.2095108681
CYM,2016,78.367,,,,,77802.2541567187
CYM,2017,78.615,,,,,80053.9444506891
CYM,2018,78.835,,,,,83865.5531568184
CYM,2019,79.052,,,,,88254.2903677044
CYP,2010,80.632,9.12,38.6,42.3,18.5197054300908,31105.02734375
CYP,2011,80.855,9.07,38.300000000000004,42.1,18.4875017910321,32485.796875
CYP,2012,81.128,8.52,38.0,42.0,16.876649443899,28991.935546875
CYP,2013,81.317,8.26,37.7,41.9,16.2406674925642,27797.45703125
CYP,2014,81.337,8.01,37.4,41.7,16.1114833623758,27244.3515625
CYP,2015,81.464,8.12,37.1,41.6,16.9122147785325,23487.228515625
CYP,2016,81.534,8.09,37.1,41.5,14.4813342529054,24715.154296875
CYP,2017,81.543,8.07,37.1,41.3,15.1071226081124,26696.990234375
CYP,2018,81.556,8.05,37.1,41.2,15.24949999422,29599.986328125
CYP,2019,81.454,8.05,37.1,41.1,15.0066614653737,29703.052734375
CZE,2010,77.4243902439025,13.33,32.5,23.2,20.907069022985,20160.4355077059
CZE,2011,77.8731707317073,13.13,32.28,23.2,21.0141184753393,22049.1080788682
CZE,2012,78.0756097560976,13.08,32.06,23.2,19.2882808825023,20014.0354015165
CZE,2013,78.1756097560976,13.14,31.84,23.2,18.9336384922511,20260.4954999375
CZE,2014,78.8243902439024,13.11,31.619999999999997,23.2,18.3617483140192,20038.4163180257
CZE,2015,78.5780487804878,13.22,31.4,23.2,17.8128111083862,17931.5987670768
CZE,2016,79.0268292682927,13.2,31.4,23.2,16.9928991704268,18753.9686718096
CZE,2017,78.9780487804878,13.26,31.4,23.2,16.9432784272519,20913.197632212
CZE,2018,79.0292682926829,13.29,31.4,23.2,17.3467438168398,23705.9329811299
CZE,2019,79.2292682926829,13.29,31.4,23.2,14.2336874017967,24062.7190013343
DEU,2010,79.9878048780488,12.41,28.5,16.6,16.201690204245,42409.9356994694
DEU,2011,80.4365853658537,12.39,27.82,16.1,15.7161711583543,47646.582043143
DEU,2012,80.5390243902439,12.39,27.14,15.7,13.9078592571706,44735.5882319701
DEU,2013,80.490243902439,12.31,26.46,15.3,13.6633968189434,47220.0102098851
DEU,2014,81.090243902439,12.23,25.78,14.9,12.2822480920893,48971.0824722599
DEU,2015,80.6414634146341,12.15,25.1,14.5,12.8253525089793,41911.0109851054
DEU,2016,80.990243902439,12.17,25.1,14.1,11.7806958987308,42961.0356905775
DEU,2017,80.9926829268293,12.23,25.1,13.7,11.8978451129639,45526.5999576533
DEU,2018,80.8926829268293,12.22,25.1,13.3,11.6526030992972,48874.8595028454
DEU,2019,81.2926829268293,12.22,25.1,13.0,10.6378495266542,47623.8656074829
DJI,2010,60.743,0.69,,18.1,41.241906936911,1213.23352553429
DJI,2011,61.337,0.67,,17.9,44.8504343538823,1306.34552844977
DJI,2012,61.719,0.66,,17.7,49.9458902567221,1400.19357858954
DJI,2013,62.116,0.65,,17.5,47.8759603560518,2075.94498424748
DJI,2014,62.427,0.59,,17.4,42.8427623405981,2214.62084142432
DJI,2015,62.833,0.53,,17.3,45.1648934739259,2376.12554719873
DJI,2016,63.335,0.49,,17.2,44.0959715411584,2510.4300076241
DJI,2017,63.71,0.47,,17.1,44.0854038430172,2618.95521147369
DJI,2018,64.105,0.4,,17.1,43.0573056895078,2718.08338799203
DJI,2019,64.381,0.4,,17.0,39.7218573893781,2837.16902340932
DMA,2010,71.68,6.55,,24.0,18.4338503842066,7549.61964680375
DMA,2011,71.517,6.37,,24.4,18.0656281510706,7705.40717248319
DMA,2012,71.391,6.39,,24.9,18.6039506649296,7528.51001990155
DMA,2013,71.228,6.4,,25.4,19.0541863206737,7822.21797211398
DMA,2014,71.189,6.41,,26.0,19.2837003253437,8131.74876096735
DMA,2015,69.968,6.31,,26.5,21.0213905070044,8282.59874702141
DMA,2016,71.189,6.3,,27.0,21.0269310891431,8802.56172041363
DMA,2017,68.62,6.21,,27.6,20.1703226562748,8224.64896571414
DMA,2018,71.378,6.1,,28.2,20.3127256712935,9215.3085405645
DMA,2019,71.305,6.1,,28.7,20.0434244381572,9491.14995962374
DNK,2010,79.1,10.39,25.7,19.3,13.0860050201498,58104.5445594981
DNK,2011,79.8,10.11,24.8,18.6,13.3556789508458,61809.737898222
DNK,2012,80.0512195121951,9.83,23.9,17.9,10.811456086122,58443.7747103968
DNK,2013,80.3,9.55,23.0,17.2,10.3963287855885,61377.5940590412
DNK,2014,80.7,9.6,22.099999999999998,16.5,10.8104890765495,62520.4509747011
DNK,2015,80.7024390243902,9.61,21.2,15.9,10.2267270069046,53094.0133607574
DNK,2016,80.8536585365854,9.52,21.2,15.3,9.23431703209402,54500.9260410217
DNK,2017,81.1024390243903,9.5,21.2,14.7,10.0945595167367,57521.5514992225
DNK,2018,80.9536585365854,9.4,21.2,14.2,10.3539340590391,61324.7665045565
DNK,2019,81.4512195121951,9.4,21.2,13.6,9.61197285377196,59404.2663247723
DOM,2010,72.039,6.84,14.3,31.6,17.5360829581378,5478.62470398954
DOM,2011,72.496,6.78,13.940000000000001,32.0,17.4713311482988,5826.51014109195
DOM,2012,72.817,6.73,13.58,32.5,17.6468205135185,6013.81965002603
DOM,2013,73.038,6.65,13.22,32.9,17.6634551412186,6136.59429329301
DOM,2014,73.145,6.59,12.86,33.3,18.9396637119659,6496.45166971142
DOM,2015,72.982,6.57,12.5,33.8,19.9571847572804,6800.95309395474
DOM,2016,72.889,6.64,12.5,34.2,19.2491722418682,7160.44200982307
DOM,2017,73.37,6.69,12.5,34.7,19.1203299259262,7412.71571571512
DOM,2018,73.555,6.76,12.5,35.1,19.5892802619564,7882.98221584944
DOM,2019,73.112,6.76,12.5,35.6,19.4968181870994,8183.01623600375
DZA,2010,74.144,0.44,21.7,25.8,24.3952993862667,4912.78585503672
DZA,2011,74.383,0.44,21.62,26.0,23.5721077905837,5916.31364364343
DZA,2012,74.609,0.48,21.54,26.2,24.3968164333132,6033.64884689543
DZA,2013,74.809,0.52,21.46,26.5,22.3802640164928,5979.60138960585
DZA,2014,74.992,0.56,21.38,26.7,24.111122951181,6094.69392314956
DZA,2015,75.159,0.58,21.3,27.0,25.6188658260447,4685.05902729002
DZA,2016,75.31,0.6,21.3,27.3,25.5531525527547,4424.98529027556
DZA,2017,75.431,0.61,21.3,27.6,24.7521457818965,4554.66753957828
DZA,2018,75.555,0.61,21.3,27.9,24.9335900639775,4577.21029180491
DZA,2019,75.682,0.61,21.3,28.1,24.3886086444981,4468.45341883656
ECU,2010,75.188,4.12,12.2,21.6,21.7286460306471,4520.30959039763
ECU,2011,75.179,4.19,12.02,21.6,19.5919330091265,5153.6916424375
ECU,2012,75.486,4.19,11.84,21.7,20.8650376880852,5634.08393191094
ECU,2013,75.832,4.13,11.66,21.7,19.8592620729833,6109.29031510341
ECU,2014,76.141,4.06,11.48,21.8,20.2791788990402,6405.79979300441
ECU,2015,76.222,3.85,11.3,21.9,20.1729639726852,5976.1596805651
ECU,2016,76.094,3.53,11.3,22.0,20.7399169622061,5917.63771271481
ECU,2017,76.22,3.3,11.3,22.1,19.2459328647667,6233.32244797718
ECU,2018,77.248,3.26,11.3,22.2,18.386683414634,6303.91886658338
ECU,2019,77.286,3.26,11.3,22.3,17.769931645036,6205.05765246766
EGY,2010,69.078,0.2,21.6,32.0,76.4681376215846,2455.08194645282
EGY,2011,69.232,0.2,21.84,32.2,62.0486163821917,2590.64384891965
EGY,2012,69.464,0.19,22.080000000000002,32.3,61.7247558733889,2996.0677072015
EGY,2013,69.632,0.19,22.32,32.4,70.1484599687517,3025.52563552448
EGY,2014,69.911,0.19,22.560000000000002,32.6,66.1214960792046,3133.39102265541
EGY,2015,70.135,0.18,22.8,32.7,67.6489631610219,3306.98159414141
EGY,2016,70.437,0.16,22.8,32.9,61.4577552982506,3270.6287768197
EGY,2017,70.709,0.15,22.8,33.1,58.9353384135579,2395.10333299491
EGY,2018,70.974,0.15,22.8,33.2,65.4631301601869,2484.70315630508
EGY,2019,71.213,0.15,22.8,33.3,67.7529020891301,2962.98892023003
ERI,2010,63.665,1.45,,12.3,40.6911921899525,539.699512069686
ERI,2011,64.231,1.42,,12.2,40.8624855844964,688.68165957684
ERI,2012,64.697,1.4,,12.1,42.9058422883202,688.68165957684
ERI,2013,65.005,1.35,,12.0,43.4740446424338,688.68165957684
ERI,2014,65.517,1.35,,11.9,35.7775635476002,688.68165957684
ERI,2015,65.909,1.32,,11.8,41.1496360897538,688.68165957684
ERI,2016,66.242,1.29,,11.8,39.6073262193782,688.68165957684
ERI,2017,66.612,1.24,,11.7,41.4045411789422,688.68165957684
ERI,2018,66.979,1.23,,11.7,41.5613821480188,688.68165957684
ERI,2019,67.306,1.23,,11.7,36.2661285542054,688.68165957684
ESP,2010,81.6268292682927,9.49,31.7,32.6,12.4298524075247,30658.7422282912
ESP,2011,82.4756097560976,9.0,31.419999999999998,31.6,13.4200482874381,31824.6219134777
ESP,2012,82.4268292682927,8.88,31.14,30.7,12.0395432976255,28456.4438151477
ESP,2013,83.0780487804878,8.59,30.86,29.7,11.2505956077366,29228.846559842
ESP,2014,83.2292682926829,9.19,30.580000000000002,28.8,10.5798592110443,29707.765509467
ESP,2015,82.8317073170732,9.94,30.3,27.9,11.2555313002962,25982.4416197775
ESP,2016,83.3292682926829,10.93,30.3,26.9,10.338836110853,26755.6061149398
ESP,2017,83.2829268292683,10.93,30.3,26.0,10.4366670528408,28381.3425596906
ESP,2018,83.4317073170732,10.91,30.3,25.1,10.1845744948112,30602.4212881113
ESP,2019,83.8317073170732,10.91,30.3,24.3,9.35354339662499,29786.5245689007
EST,2010,75.4292682926829,14.23,37.3,14.2,9.13653020501115,14663.7041018705
EST,2011,76.2292682926829,14.73,36.5,14.3,8.27663619619013,17555.5455239426
EST,2012,76.3268292682927,15.45,35.699999999999996,14.4,7.99013886909247,17568.2137969714
EST,2013,77.1414634146341,15.71,34.9,14.6,8.08122179915709,19310.3874900757
EST,2014,77.0341463414634,15.64,34.099999999999994,14.7,8.70767888073313,20581.7898991695
EST,2015,77.590243902439,15.06,33.3,14.9,7.18496063252666,17722.1557669523
EST,2016,77.6414634146342,13.92,33.3,15.0,6.87835279660374,18666.3736521706
EST,2017,78.0926829268293,12.33,33.3,15.2,6.15485238171865,20851.5223496861
EST,2018,78.2439024390244,11.26,33.3,15.3,7.7966811057876,23618.1361254581
EST,2019,78.6463414634147,11.26,33.3,15.5,6.84482514683862,24021.2501413306
ETH,2010,59.709,1.67,5.8,11.4,30.721062308711,330.619412798644
ETH,2011,60.595,1.81,5.74,11.2,31.4291559506252,343.024942351887
ETH,2012,61.443,1.95,5.68,11.0,32.643963058463,452.101031885754
ETH,2013,62.161,2.11,5.62,10.8,32.2039077009628,484.039833104062
ETH,2014,62.927,2.27,5.56,10.6,29.7131511992912,549.986577082588
ETH,2015,63.592,2.52,5.5,10.4,31.4436090208599,621.845673808133
ETH,2016,64.162,2.77,5.5,10.2,30.9271256840247,696.196084806324
ETH,2017,64.766,3.08,5.5,10.0,30.4120665058652,745.632433925343
ETH,2018,65.257,3.36,5.5,9.9,30.2623392192692,747.968003672674
ETH,2019,65.741,3.36,5.5,9.8,28.6876946331346,828.709080522921
FIN,2010,79.8707317073171,10.74,30.2,17.8,6.99088092919804,46506.2919016566
FIN,2011,80.4707317073171,10.5,29.46,16.9,6.87039455156535,51060.3242589767
FIN,2012,80.6268292682927,10.28,28.72,16.1,6.23115629479583,47551.6740841369
FIN,2013,80.9756097560976,9.92,27.98,15.3,5.85285267653954,49691.0145200739
FIN,2014,81.1804878048781,9.66,27.24,14.5,6.11857316281583,50073.7760815871
FIN,2015,81.4804878048781,9.43,26.5,13.8,5.62500854589343,42560.3456767103
FIN,2016,81.4292682926829,9.3,26.5,13.1,5.27813456745499,43451.2562442158
FIN,2017,81.6317073170732,9.23,26.5,12.4,5.12673961318144,46085.0174739036
FIN,2018,81.7341463414634,9.16,26.5,11.8,5.49695736300986,49654.2497035329
FIN,2019,81.9829268292683,9.16,26.5,11.2,5.37867032806067,48358.1807773701
FJI,2010,66.778,2.85,30.4,19.0,12.4149926761009,3449.14452883369
FJI,2011,66.88,2.81,30.16,18.6,12.4871607646576,4139.60288609702
FJI,2012,65.812,2.95,29.919999999999998,18.2,12.692818373804,4341.40338748749
FJI,2013,66.545,2.98,29.68,17.9,12.6556857350952,4572.44377544245
FJI,2014,66.581,3.03,29.439999999999998,17.5,12.1427162201265,5293.35676680464
FJI,2015,66.48,3.06,29.2,17.2,11.9373871022014,5097.53106864695
FJI,2016,66.657,3.05,29.2,16.9,12.3284242671983,5363.79026679243
FJI,2017,67.06,3.18,29.2,16.6,12.3080401904933,5826.84814459328
FJI,2018,66.965,3.45,29.2,16.4,12.7353038744821,6085.41979485376
FJI,2019,67.009,3.45,29.2,16.1,12.9123773053208,5950.82866866702
FRA,2010,81.6634146341463,12.25,34.4,32.1,13.7778502943804,40694.8211697025
FRA,2011,82.1146341463415,12.11,34.42,31.3,13.7974719352463,43929.7840873812
FRA,2012,81.9682926829268,11.93,34.44,30.5,12.5585885208406,40863.5814412333
FRA,2013,82.219512195122,11.84,34.46,29.7,12.4582922718332,42669.1795111893
FRA,2014,82.719512195122,11.73,34.48,29.0,10.687674674804,43148.0459288416
FRA,2015,82.3219512195122,11.73,34.5,28.2,11.3442976642006,36702.4323733379
FRA,2016,82.5731707317073,11.6,34.5,27.4,10.508154814077,37024.2157133669
FRA,2017,82.5756097560976,11.4,34.5,26.7,10.4583123660264,38687.1626407164
FRA,2018,82.6756097560976,11.3,34.5,25.9,10.4599453286038,41418.1766484844
FRA,2019,82.8268292682927,11.3,34.5,25.2,9.82524600527018,40408.2848574751
FRO,2010,80.6390243902439,,,,,47923.1515374991
FRO,2011,80.890243902439,,,,,51618.9907766392
FRO,2012,81.090243902439,,,,,50261.9616267693
FRO,2013,81.3414634146341,,,,,55758.2083680611
FRO,2014,81.5926829268293,,,,,60172.0632541664
FRO,2015,81.7926829268293,,,,,52635.0375463609
FRO,2016,81.9926829268293,,,,,56875.2803813296
FRO,2017,82.1439024390244,,,,,59387.353086482
FRO,2018,82.2926829268293,,,,,62526.4908515743
FRO,2019,82.4439024390244,,,,,63067.0695697911
FSM,2010,64.892,2.5,,36.9,12.1211559280932,2761.24325832248
FSM,2011,64.969,2.83,,36.1,11.9522660960834,2890.50493045368
FSM,2012,65.08,2.77,,35.4,12.0131027547751,3033.16989526369
FSM,2013,65.179,2.62,,34.8,12.226250863364,2933.88333441237
FSM,2014,65.294,2.1,,34.1,11.7605972452111,2945.41495996162
FSM,2015,65.306,2.09,,33.4,12.6065611670905,2911.16211045292
FSM,2016,65.576,2.13,,32.8,11.5649676332846,2979.60119184048
FSM,2017,65.761,2.13,,32.1,11.4423848946993,3279.10779039285
FSM,2018,65.943,2.12,,31.5,12.0885596987462,3566.58690371125
FSM,2019,66.196,2.12,,31.0,12.3358791142647,3572.65918282222
GAB,2010,64.715,8.91,,23.0,26.5510702440269,8356.74662013345
GAB,2011,65.102,8.68,,22.8,27.1676800151218,10219.1139339454
GAB,2012,65.438,8.41,,22.5,26.8259890575401,9296.96587941088
GAB,2013,65.751,8.47,,22.2,27.7803827536179,9197.70106323947
GAB,2014,66.07,8.66,,22.0,26.2746903969533,9201.36276648105
GAB,2015,66.336,8.6,,21.8,30.7390246342706,7047.12654634355
GAB,2016,66.583,8.2,,21.6,29.7679660664056,6677.07003901644
GAB,2017,66.816,7.69,,21.4,27.1691084203468,6921.73373135624
GAB,2018,67.043,7.33,,21.3,27.0383051447292,7624.2775233771
GAB,2019,67.337,7.33,,21.1,27.5241895785238,7441.1786472281
GBR,2010,80.4024390243902,10.95,24.1,29.0,12.4589114498692,39598.957119545
GBR,2011,80.9512195121951,10.79,23.14,28.1,13.0110598336171,42109.6418795749
GBR,2012,80.9048780487805,10.57,22.18,27.2,11.4844614132453,42490.1465463521
GBR,2013,81.0048780487805,10.44,21.22,26.3,11.3936196663408,43419.0352598932
GBR,2014,81.3048780487805,10.44,20.26,25.4,10.8076454562065,47426.6209829995
GBR,2015,80.9560975609756,10.52,19.3,24.5,10.4602728529493,44983.885522934
GBR,2016,81.1560975609756,10.64,19.3,23.7,10.0359721133567,40988.1044233026
GBR,2017,81.2560975609756,10.77,19.3,22.8,10.3814201449701,40629.2340347345
GBR,2018,81.2560975609756,10.82,19.3,22.0,10.2397854923418,43315.4874501318
GBR,2019,81.3691219512195,10.82,19.3,21.2,9.94569869317993,42794.0022648288
GEO,2010,71.732,14.84,32.4,18.7,18.4461840249862,3281.72930937343
GEO,2011,72.485,14.99,32.32,19.1,22.1991814081631,4119.66818307193
GEO,2012,72.672,14.67,32.24,19.5,23.0631259897014,4530.69533409431
GEO,2013,73.025,14.22,32.16,20.0,22.2517576861155,4712.00229382665
GEO,2014,73.105,14.02,32.08,20.4,20.9791754789627,4830.33486170249
GEO,2015,73.241,13.95,32.0,20.8,20.3304736500391,4086.6223465965
GEO,2016,73.136,13.97,32.0,21.3,19.3139668885259,4143.40125686315
GEO,2017,73.435,13.97,32.0,21.7,18.5342689563052,4418.75206546679
GEO,2018,73.985,14.33,32.0,22.2,18.4542384404894,4804.0546040444
GEO,2019,74.165,14.33,32.0,22.6,17.6183021493385,4741.2832715876
GHA,2010,61.297,5.45,5.1,19.0,47.7510099685389,1263.89251760539
GHA,2011,61.617,5.31,4.9399999999999995,19.1,52.8014316063294,1507.43573198753
GHA,2012,61.995,5.07,4.779999999999999,19.2,56.9570423348518,1543.77524235764
GHA,2013,62.397,5.08,4.62,19.3,44.7306236715724,2294.79584693743
GHA,2014,62.832,5.1,4.46,19.5,43.9627293584075,1949.90832923846
GHA,2015,63.175,5.01,4.3,19.6,68.0112284884927,1722.77282833606
GHA,2016,63.522,4.71,4.3,19.8,62.8889642906448,1912.47991339951
GHA,2017,63.829,4.58,4.3,20.0,60.3590341738153,2012.28662641265
GHA,2018,64.138,4.55,4.3,20.2,56.0041825783104,2195.32166016377
GHA,2019,64.455,4.55,4.3,20.4,49.6566317016668,2186.65822682613
GIB,2010,82.08,,,,,
GIB,2011,82.333,,,,,
GIB,2012,82.527,,,,,
GIB,2013,82.586,,,,,
GIB,2014,82.644,,,,,
GIB,2015,82.668,,,,,
GIB,2016,82.741,,,,,
GIB,2017,82.858,,,,,
GIB,2018,83.028,,,,,
GIB,2019,83.183,,,,,
GIN,2010,56.431,0.31,,18.0,43.9202562200658,659.235326211315
GIN,2011,56.778,0.34,,17.8,45.7355495093342,636.694958747648
GIN,2012,57.117,0.36,,17.6,47.8451474722102,699.353377212197
GIN,2013,57.459,0.39,,17.4,37.4448110683296,748.455020824734
GIN,2014,57.581,0.45,,17.3,39.8496366263944,765.146999389279
GIN,2015,57.899,0.5,,17.1,54.2776680884158,747.356966759448
GIN,2016,58.49,0.49,,17.0,49.6336310986966,711.996509782316
GIN,2017,58.715,0.47,,16.9,49.7395461030353,833.598621691121
GIN,2018,59.043,0.47,,16.8,48.4123967434209,933.273615633705
GIN,2019,59.379,0.47,,16.8,42.8781068854259,1031.34146480732
GMB,2010,61.167,3.17,16.0,21.9,52.9097272339557,801.033372714536
GMB,2011,61.561,3.05,15.48,21.8,56.1934304763105,710.608411468152
GMB,2012,61.9,2.87,14.96,21.6,66.4198505891995,692.579361628102
GMB,2013,62.252,2.76,14.440000000000001,21.5,47.62546974836,653.862713272743
GMB,2014,62.576,2.35,13.92,21.4,50.9583278982684,568.00453558864
GMB,2015,62.971,2.07,13.4,21.3,63.7503934261079,619.536364296461
GMB,2016,63.386,1.62,13.4,21.2,58.7910560945535,650.056501323611
GMB,2017,63.708,1.36,13.4,21.2,64.5390631748347,642.522641296331
GMB,2018,64.034,1.11,13.4,21.1,59.2734928704383,696.219806960615
